Data,Organisation unit,Value
No. of Unions,Bandarban District,82.0
No. of Unions,Chattogram District,186.0
No. of Unions,Mymensingh District,39.0
No. of Unions,Narshingdi District,12994.0
No. of Unions,Kishoreganj District,1972.0
No. of Unions,Pirojpur District,4572.0
No. of Unions,Laksmipur District,0.0
No. of Unions,Sherpur District,248.0
No. of Unions,Barishal District,6092.0
No. of Unions,Khagrachhari District,416.0
No. of Unions,Naogaon District,5679.0
No. of Unions,Munshiganj District,30.0
No. of Unions,Netrokona District,0.0
No. of Unions,Rangamati District,167.0
No. of Unions,Sirajganj District,2887.0
No. of Unions,Pabna District,810.0
No. of Unions,Feni District,5313.0
No. of Unions,Jhenaidaha District,0.0
No. of Unions,Rajbari District,4774.0
No. of Unions,Madaripur District,532.0
No. of Unions,Maulavi Bazar District,4204.0
No. of Unions,Faridpur District,999.0
No. of Unions,Satkhira District,7.0
No. of Unions,Gopalganj District,79.0
No. of Unions,Jamalpur District,20269.0
No. of Unions,Chapai Nababganj District,356.0
No. of Unions,Narayanganj District,608.0
No. of Unions,Sylhet District,5276.0
No. of Unions,Rajshahi District,5884.0
No. of Unions,Khulna District,8649.0
No. of Unions,Jashore District,4293.0
No. of Unions,Jhalokati District,70.0
No. of Unions,Dinajpur District,2527.0
No. of Unions,Kurigram District,969.0
No. of Unions,Patuakhali District,580.0
No. of Unions,Panchagarh District,1310.0
No. of Unions,Joypurhat District,0.0
No. of Unions,Bagerhat District,3103.0
No. of Unions,Habiganj District,0.0
No. of Unions,Dhaka District,522.0
No. of Unions,Coxs Bazar District,18.0
No. of Unions,Magura District,2404.0
No. of Unions,Gazipur District,0.0
No. of Unions,Chuadanga District,5098.0
No. of Unions,Nilphamari District,3883.0
No. of Unions,Brahmanbaria District,3457.0
No. of Unions,Sunamganj District,2167.0
No. of Unions,Manikganj District,1508.0
No. of Unions,Narail District,0.0
No. of Unions,Gaibandha District,6229.0
No. of Unions,Bogura District,9480.0
No. of Unions,Kustia District,7067.0
No. of Unions,Bhola District,0.0
No. of Unions,Barguna District,71357.0
No. of Unions,Shariatpur District,105.0
No. of Unions,Rangpur District,2138.0
No. of Unions,Natore District,3781.0
No. of Unions,Noakhali District,0.0
No. of Unions,Lalmonirhat District,1198.0
No. of Unions,Tangail District,1087.0
No. of Unions,Cumilla District,209.0
